truck_id,cargo_id,origin,destination,distance_km,truck_type,total_capacity_tons,available_capacity_tons,cargo_type,cargo_weight_tons,truck_departure_hour,cargo_pickup_hour,time_gap_hours,route_similarity,capacity_fit,driver_rating,on_time_rate,cancel_rate,route_deviation_rate,price_per_km_ton,quoted_price_inr,successful_match
T10478,C20478,Bengaluru,Mumbai,980,LCV,3.72,2.11,Industrial Goods,2.15,12,12,0.0,0.883,0.985,4.11,0.885,0.158,0.024,0.65,1362,0
T10479,C20479,Hyderabad,Chennai,630,32FT,17.01,11.34,Furniture,5.77,21,16,4.87,0.983,1.0,4.61,0.907,0.053,0.028,1.04,3775,0
T10480,C20480,Mumbai,Pune,150,32FT,16.82,5.05,Pharma,3.76,12,13,0.58,0.854,1.0,4.05,0.995,0.18,0.071,0.78,441,1
T10481,C20481,Kolkata,Bhubaneswar,440,40FT,24.7,6.92,Electronics,5.15,19,20,2.51,0.989,1.0,3.93,0.857,0.188,0.008,1.07,2415,0
T10482,C20482,Delhi,Kolkata,1500,17FT,7.96,1.59,Electronics,0.21,11,13,1.6,1.0,1.0,4.23,0.846,0.06,0.09,0.77,579,1
T10483,C20483,Bengaluru,Hyderabad,570,Tata 407,3.71,2.73,Industrial Goods,2.87,21,22,1.63,0.867,0.95,4.02,0.797,0.014,0.035,0.58,945,1
T10484,C20484,Kolkata,Bhubaneswar,440,32FT,15.73,10.8,Textiles,6.24,16,12,4.04,0.951,1.0,4.31,0.995,0.013,0.014,0.95,2619,1
T10485,C20485,Mumbai,Ahmedabad,530,17FT,5.94,1.57,Electronics,0.37,14,12,0.32,0.781,1.0,4.13,0.811,0.079,0.019,1.23,326,1
T10486,C20486,Jaipur,Delhi,280,20FT,9.88,3.95,Auto Parts,1.5,22,23,2.31,0.879,1.0,4.35,0.902,0.034,0.033,1.27,535,1
T10487,C20487,Hyderabad,Chennai,630,40FT,21.79,6.74,Pharma,4.85,14,12,2.73,0.817,1.0,3.31,0.858,0.026,0.009,0.92,2797,0
T10488,C20488,Delhi,Mumbai,1400,32FT,16.11,3.84,Pharma,3.4,14,14,0.36,0.931,1.0,4.01,0.995,0.068,0.019,0.81,3866,1
T10489,C20489,Lucknow,Delhi,550,Tata 407,3.29,1.22,FMCG,0.58,22,23,1.6,0.975,1.0,5.0,0.799,0.061,0.06,0.81,258,0
T10490,C20490,Delhi,Mumbai,1400,LCV,2.41,1.48,FMCG,1.47,16,9,5.13,0.932,1.0,3.94,0.827,0.008,0.004,0.98,2020,0
T10491,C20491,Hyderabad,Chennai,630,32FT,17.37,4.36,Textiles,0.72,14,10,5.48,0.987,1.0,4.62,0.801,0.117,0.002,0.77,350,1
T10492,C20492,Mumbai,Pune,150,40FT,18.52,7.06,Furniture,6.11,4,9,4.99,0.921,1.0,4.42,0.945,0.059,0.046,0.79,727,0
T10493,C20493,Mumbai,Pune,150,Tata 407,4.38,1.89,FMCG,1.63,6,7,1.34,1.0,1.0,4.71,0.783,0.087,0.025,1.22,299,1
T10494,C20494,Mumbai,Ahmedabad,530,Tata 407,3.26,1.27,Furniture,1.12,5,1,4.57,0.792,1.0,4.18,0.826,0.019,0.006,1.04,621,0
T10495,C20495,Bengaluru,Chennai,350,Tata 407,3.6,1.61,E-commerce Parcels,0.7,18,18,0.0,0.951,1.0,4.5,0.805,0.035,0.008,0.86,210,1
T10496,C20496,Kolkata,Delhi,1500,20FT,9.38,6.25,E-commerce Parcels,3.03,0,0,0.0,1.0,1.0,3.96,0.934,0.149,0.055,0.88,3973,0
T10497,C20497,Bengaluru,Mumbai,980,Tata 407,4.55,3.09,Auto Parts,2.21,10,11,1.4,0.926,1.0,3.76,0.909,0.115,0.01,0.88,1904,1
T10498,C20498,Jaipur,Ahmedabad,670,17FT,6.06,1.53,Textiles,0.57,3,0,3.74,1.0,1.0,4.11,0.839,0.035,0.034,1.07,404,1
T10499,C20499,Delhi,Mumbai,1400,20FT,7.08,1.14,FMCG,0.76,3,10,5.44,0.879,1.0,3.99,0.914,0.032,0.01,1.29,1380,0
T10500,C20500,Bhubaneswar,Kolkata,440,Tata 407,4.08,2.22,FMCG,1.45,18,18,0.15,0.931,1.0,4.02,0.903,0.052,0.067,0.84,536,1
T10501,C20501,Mumbai,Delhi,1400,LCV,3.75,0.46,Furniture,0.3,21,21,1.18,0.924,1.0,4.24,0.83,0.003,0.015,1.06,742,1
T10502,C20502,Mumbai,Ahmedabad,530,20FT,7.62,1.45,E-commerce Parcels,0.46,5,3,2.27,0.873,1.0,4.46,0.881,0.087,0.017,0.9,240,1
T10503,C20503,Delhi,Jaipur,280,40FT,18.34,3.65,FMCG,2.19,5,12,7.07,1.0,1.0,4.23,0.981,0.045,0.021,0.45,275,1
T10504,C20504,Bengaluru,Delhi,2150,32FT,15.18,2.12,E-commerce Parcels,0.52,19,16,2.14,0.94,1.0,3.64,0.815,0.146,0.009,0.83,925,1
T10505,C20505,Kolkata,Bhubaneswar,440,LCV,3.21,2.27,Electronics,1.41,20,21,0.05,0.814,1.0,3.51,0.841,0.054,0.027,1.25,773,0
T10506,C20506,Hyderabad,Chennai,630,40FT,20.12,4.97,FMCG,4.3,18,23,4.64,0.883,1.0,4.3,0.951,0.019,0.001,0.78,2116,0
T10507,C20507,Jaipur,Ahmedabad,670,20FT,7.57,2.5,Auto Parts,1.64,7,9,1.11,0.912,1.0,4.46,0.993,0.062,0.005,1.21,1326,1
T10508,C20508,Delhi,Bengaluru,2150,20FT,7.88,1.99,FMCG,1.31,8,11,1.9,0.903,1.0,5.0,0.797,0.055,0.059,0.9,2531,1
T10509,C20509,Jaipur,Delhi,280,LCV,3.42,2.04,FMCG,2.06,13,13,0.0,0.909,0.99,4.2,0.848,0.011,0.003,0.75,434,1
T10510,C20510,Hyderabad,Bengaluru,570,40FT,22.96,7.68,FMCG,2.76,1,0,0.0,1.0,1.0,4.22,0.948,0.034,0.025,0.99,1552,1
T10511,C20511,Mumbai,Ahmedabad,530,Tata 407,4.41,0.3,Furniture,0.28,8,9,0.71,1.0,1.0,4.32,0.945,0.057,0.017,1.0,266,1
T10512,C20512,Ahmedabad,Mumbai,530,LCV,3.5,0.59,Auto Parts,0.3,19,20,1.29,0.753,1.0,5.0,0.967,0.035,0.019,0.52,138,0
T10513,C20513,Hyderabad,Chennai,630,32FT,15.48,5.75,Industrial Goods,6.6,9,10,1.07,1.0,0.872,3.72,0.923,0.024,0.054,1.0,4165,1
T10514,C20514,Mumbai,Ahmedabad,530,17FT,6.28,3.53,E-commerce Parcels,1.61,21,17,3.21,1.0,1.0,4.59,0.979,0.017,0.001,1.43,1218,1
T10515,C20515,Bengaluru,Mumbai,980,20FT,9.98,2.37,Electronics,0.44,19,19,0.22,0.884,1.0,4.21,0.893,0.077,0.031,1.06,518,0
T10516,C20516,Jaipur,Delhi,280,32FT,15.13,7.82,Textiles,2.7,1,3,0.82,0.889,1.0,3.23,0.995,0.046,0.001,0.76,578,0
T10517,C20517,Bengaluru,Hyderabad,570,Tata 407,3.62,1.41,Electronics,0.7,7,9,2.1,1.0,1.0,4.64,0.871,0.134,0.041,0.95,381,1
T10518,C20518,Bengaluru,Chennai,350,Tata 407,3.5,2.33,Furniture,0.4,18,18,0.27,1.0,1.0,4.8,0.995,0.018,0.025,0.83,146,1
T10519,C20519,Kolkata,Bhubaneswar,440,32FT,15.45,10.17,Pharma,2.24,18,16,2.48,0.916,1.0,4.03,0.984,0.031,0.08,0.83,814,0
T10520,C20520,Delhi,Lucknow,550,40FT,22.2,5.4,Pharma,0.4,6,9,3.72,0.985,1.0,4.6,0.827,0.05,0.018,0.81,222,0
T10521,C20521,Hyderabad,Chennai,630,LCV,2.42,1.4,FMCG,1.11,5,7,2.1,0.931,1.0,4.15,0.875,0.043,0.003,0.83,581,0
T10522,C20522,Delhi,Jaipur,280,20FT,8.94,5.43,Electronics,1.5,19,21,1.75,0.944,1.0,4.72,0.844,0.042,0.076,0.69,289,1
T10523,C20523,Bhubaneswar,Kolkata,440,32FT,16.57,2.72,E-commerce Parcels,1.6,1,3,1.38,0.942,1.0,4.62,0.852,0.054,0.014,1.04,731,0
T10524,C20524,Bengaluru,Delhi,2150,20FT,7.7,1.43,Industrial Goods,1.54,16,16,0.0,0.939,0.929,4.31,0.805,0.02,0.0,1.09,3615,1
T10525,C20525,Delhi,Kolkata,1500,40FT,19.19,3.48,Industrial Goods,3.1,8,7,1.81,1.0,1.0,4.87,0.995,0.039,0.012,0.94,4359,1
T10526,C20526,Ahmedabad,Jaipur,670,40FT,23.08,4.89,FMCG,4.4,5,5,0.0,0.913,1.0,4.56,0.81,0.086,0.008,1.03,3027,1
T10527,C20527,Bengaluru,Delhi,2150,Tata 407,3.56,1.44,Auto Parts,0.68,2,0,1.78,0.884,1.0,4.3,0.839,0.111,0.054,1.07,1556,0
T10528,C20528,Lucknow,Delhi,550,Tata 407,4.87,1.26,Furniture,0.91,10,4,7.05,0.943,1.0,4.41,0.963,0.038,0.024,0.97,484,1
T10529,C20529,Chennai,Bengaluru,350,17FT,5.92,2.06,Auto Parts,0.49,23,23,0.28,0.815,1.0,4.8,0.915,0.055,0.026,1.25,219,1
T10530,C20530,Delhi,Mumbai,1400,20FT,7.96,2.88,Pharma,1.88,12,13,1.02,0.934,1.0,4.43,0.89,0.064,0.067,0.78,2046,0
T10531,C20531,Mumbai,Delhi,1400,17FT,5.89,0.97,Furniture,0.3,23,23,0.16,0.859,1.0,4.86,0.911,0.077,0.021,0.94,655,1
T10532,C20532,Delhi,Kolkata,1500,LCV,3.23,1.8,Industrial Goods,1.96,15,17,1.78,0.802,0.918,3.96,0.995,0.231,0.028,1.23,3636,1
T10533,C20533,Bengaluru,Mumbai,980,32FT,16.45,11.5,Auto Parts,1.72,14,12,3.59,0.973,1.0,4.06,0.949,0.01,0.011,0.96,1616,0
T10534,C20534,Mumbai,Ahmedabad,530,40FT,19.39,10.53,FMCG,7.89,5,5,0.99,0.901,1.0,4.4,0.955,0.024,0.024,0.94,3933,1
T10535,C20535,Bengaluru,Chennai,350,40FT,24.75,18.23,Auto Parts,6.92,17,15,1.33,0.973,1.0,4.57,0.688,0.083,0.086,0.79,1913,0
T10536,C20536,Ahmedabad,Jaipur,670,40FT,21.92,9.03,Pharma,2.96,4,2,2.22,0.849,1.0,4.23,0.995,0.077,0.024,0.95,1881,1
T10537,C20537,Delhi,Mumbai,1400,40FT,23.38,9.7,Pharma,3.63,9,6,3.82,0.87,1.0,4.15,0.834,0.026,0.042,0.92,4690,0
T10538,C20538,Jaipur,Delhi,280,Tata 407,3.27,1.18,Furniture,0.31,11,10,0.75,0.893,1.0,4.1,0.886,0.04,0.025,0.94,131,1
T10539,C20539,Bhubaneswar,Kolkata,440,Tata 407,3.22,1.51,Auto Parts,0.4,0,0,1.25,0.882,1.0,4.66,0.882,0.07,0.039,0.52,115,1
T10540,C20540,Mumbai,Delhi,1400,LCV,2.46,1.11,E-commerce Parcels,0.23,6,6,0.19,0.98,1.0,3.44,0.757,0.171,0.095,1.06,740,1
T10541,C20541,Pune,Mumbai,150,17FT,7.61,1.24,Auto Parts,0.81,2,0,1.49,0.835,1.0,4.17,0.949,0.033,0.058,1.05,129,1
T10542,C20542,Chennai,Bengaluru,350,40FT,22.58,13.76,Electronics,3.71,23,23,0.0,0.968,1.0,5.0,0.839,0.02,0.011,0.88,1150,1
T10543,C20543,Delhi,Mumbai,1400,Tata 407,4.34,0.58,Industrial Goods,0.54,9,14,5.11,0.887,1.0,3.97,0.96,0.106,0.029,1.06,799,0
T10544,C20544,Jaipur,Delhi,280,40FT,18.94,8.57,Pharma,3.26,13,12,1.31,1.0,1.0,3.46,0.994,0.016,0.03,0.6,550,0
T10545,C20545,Bengaluru,Hyderabad,570,40FT,19.26,10.93,Auto Parts,3.85,17,18,0.38,0.91,1.0,4.04,0.899,0.057,0.057,1.06,2328,1
T10546,C20546,Bengaluru,Mumbai,980,32FT,15.27,10.39,Textiles,6.95,4,8,3.76,0.862,1.0,5.0,0.904,0.107,0.042,1.14,7758,1
T10547,C20547,Bengaluru,Hyderabad,570,17FT,5.63,2.99,FMCG,1.15,12,10,2.37,0.825,1.0,4.56,0.832,0.051,0.053,1.25,820,0
T10548,C20548,Pune,Mumbai,150,17FT,6.12,3.3,E-commerce Parcels,2.46,14,12,4.55,0.862,1.0,4.62,0.83,0.093,0.036,1.16,426,1
T10549,C20549,Bhubaneswar,Kolkata,440,Tata 407,4.07,1.62,E-commerce Parcels,1.37,22,23,0.0,0.995,1.0,3.8,0.938,0.005,0.066,1.18,709,1
T10550,C20550,Pune,Mumbai,150,32FT,14.11,6.57,FMCG,6.68,3,4,0.0,1.0,0.982,4.18,0.829,0.08,0.035,0.87,876,1
T10551,C20551,Mumbai,Bengaluru,980,Tata 407,4.67,2.59,Auto Parts,0.4,0,0,0.21,0.902,1.0,4.42,0.711,0.08,0.022,0.91,445,1
T10552,C20552,Hyderabad,Bengaluru,570,20FT,9.6,6.95,E-commerce Parcels,0.25,20,21,1.59,0.813,1.0,4.83,0.995,0.103,0.005,1.06,303,0
T10553,C20553,Bengaluru,Mumbai,980,20FT,9.86,6.59,E-commerce Parcels,5.89,11,7,4.71,0.879,1.0,3.67,0.785,0.025,0.028,1.34,7733,0
T10554,C20554,Bengaluru,Mumbai,980,Tata 407,3.26,1.15,Electronics,1.21,11,7,3.72,0.85,0.948,3.48,0.869,0.029,0.114,1.46,1735,0
T10555,C20555,Delhi,Bengaluru,2150,40FT,23.14,13.21,Furniture,7.43,14,6,7.57,0.976,1.0,4.89,0.995,0.133,0.148,0.7,11223,0
T10556,C20556,Kolkata,Bhubaneswar,440,LCV,2.95,0.93,Pharma,0.31,19,20,1.15,0.937,1.0,4.96,0.901,0.113,0.035,0.56,123,0
T10557,C20557,Hyderabad,Bengaluru,570,LCV,2.98,1.81,Electronics,1.69,23,23,0.0,1.0,1.0,4.06,0.771,0.052,0.066,1.2,1152,0
T10558,C20558,Delhi,Bengaluru,2150,40FT,20.76,6.17,E-commerce Parcels,0.66,22,23,0.18,0.83,1.0,4.22,0.995,0.071,0.032,1.22,1714,0
T10559,C20559,Mumbai,Pune,150,32FT,15.52,4.76,E-commerce Parcels,0.84,5,5,0.0,0.785,1.0,4.46,0.783,0.124,0.024,1.07,136,1
T10560,C20560,Ahmedabad,Mumbai,530,32FT,15.29,10.13,Textiles,4.26,16,16,0.0,0.995,1.0,4.8,0.718,0.091,0.029,1.05,2365,0
T10561,C20561,Lucknow,Delhi,550,20FT,7.13,1.29,E-commerce Parcels,1.41,8,6,2.78,0.927,0.912,3.34,0.995,0.005,0.036,0.78,605,1
T10562,C20562,Kolkata,Bhubaneswar,440,Tata 407,3.17,1.41,Industrial Goods,1.48,10,13,5.09,0.952,0.951,4.29,0.834,0.014,0.044,0.71,461,0
T10563,C20563,Bengaluru,Mumbai,980,20FT,8.12,1.54,Textiles,1.25,20,19,0.36,1.0,1.0,4.36,0.908,0.059,0.039,0.82,1005,1
T10564,C20564,Delhi,Kolkata,1500,Tata 407,3.15,2.02,E-commerce Parcels,0.36,7,9,1.91,0.83,1.0,4.39,0.995,0.007,0.077,0.83,623,1
T10565,C20565,Bengaluru,Delhi,2150,40FT,19.53,2.17,E-commerce Parcels,2.43,15,13,2.73,0.939,0.894,3.94,0.906,0.012,0.031,1.15,5991,1
T10566,C20566,Ahmedabad,Mumbai,530,17FT,7.87,3.19,Industrial Goods,3.43,21,23,1.95,0.814,0.93,3.48,0.867,0.019,0.049,0.96,1740,0
T10567,C20567,Bengaluru,Chennai,350,Tata 407,4.06,1.46,Electronics,0.86,4,5,1.08,0.937,1.0,4.3,0.991,0.03,0.007,0.89,268,1
T10568,C20568,Kolkata,Bhubaneswar,440,Tata 407,3.65,0.87,Textiles,0.7,18,19,0.4,0.98,1.0,4.2,0.995,0.015,0.018,0.86,267,1
T10569,C20569,Mumbai,Bengaluru,980,32FT,16.68,11.81,E-commerce Parcels,7.03,18,17,1.53,1.0,1.0,3.72,0.9,0.009,0.029,0.77,5273,1
T10570,C20570,Ahmedabad,Mumbai,530,20FT,9.65,1.27,Textiles,0.59,3,1,1.82,0.813,1.0,4.16,0.818,0.067,0.026,1.1,344,0
T10571,C20571,Chennai,Bengaluru,350,LCV,3.51,0.42,Furniture,0.48,11,11,0.0,0.911,0.879,4.9,0.966,0.036,0.066,1.23,216,1
T10572,C20572,Lucknow,Delhi,550,17FT,7.87,4.58,Furniture,4.52,8,8,1.08,0.907,1.0,4.39,0.747,0.038,0.052,0.92,2298,1
T10573,C20573,Chennai,Bengaluru,350,LCV,2.81,1.73,Auto Parts,1.42,20,22,3.44,1.0,1.0,4.71,0.974,0.053,0.008,0.99,491,1
T10574,C20574,Bengaluru,Delhi,2150,32FT,15.12,8.42,Industrial Goods,5.7,19,18,0.0,0.998,1.0,4.33,0.855,0.119,0.007,0.66,8141,1
T10575,C20575,Kolkata,Delhi,1500,32FT,14.12,6.51,Pharma,5.71,22,22,2.47,0.748,1.0,4.91,0.897,0.028,0.061,1.14,9798,0
T10576,C20576,Kolkata,Bhubaneswar,440,17FT,8.0,4.84,Auto Parts,4.51,21,19,1.56,1.0,1.0,4.28,0.929,0.044,0.064,1.13,2246,1
T10577,C20577,Bengaluru,Chennai,350,Tata 407,3.81,2.36,E-commerce Parcels,1.49,16,13,3.68,1.0,1.0,4.18,0.763,0.08,0.007,0.93,488,0
T10578,C20578,Bhubaneswar,Kolkata,440,20FT,8.82,5.08,Auto Parts,5.83,17,14,3.91,0.908,0.871,3.37,0.867,0.007,0.06,0.76,1936,0
T10579,C20579,Mumbai,Bengaluru,980,40FT,23.32,6.31,FMCG,2.96,17,20,2.43,0.909,1.0,4.48,0.891,0.091,0.003,0.84,2446,1
T10580,C20580,Jaipur,Delhi,280,LCV,2.97,0.71,Electronics,0.49,1,0,0.17,0.862,1.0,4.86,0.857,0.028,0.001,0.85,118,1
T10581,C20581,Bengaluru,Hyderabad,570,LCV,3.42,2.01,Textiles,0.42,0,0,0.0,0.841,1.0,4.65,0.995,0.034,0.019,0.87,248,1
T10582,C20582,Mumbai,Ahmedabad,530,32FT,15.29,8.58,Textiles,5.99,15,16,0.0,0.985,1.0,4.28,0.729,0.04,0.029,0.58,1841,1
T10583,C20583,Chennai,Hyderabad,630,LCV,3.08,2.21,FMCG,2.46,5,1,4.07,0.972,0.897,4.22,0.914,0.04,0.029,1.09,1685,0
T10584,C20584,Ahmedabad,Mumbai,530,LCV,2.86,2.12,FMCG,1.36,20,19,0.69,1.0,1.0,4.33,0.995,0.013,0.01,1.16,838,1
T10585,C20585,Ahmedabad,Jaipur,670,32FT,14.55,4.46,Electronics,2.99,19,15,2.59,1.0,1.0,4.35,0.924,0.043,0.04,0.9,1805,1
T10586,C20586,Hyderabad,Bengaluru,570,Tata 407,4.49,0.71,Electronics,0.71,10,8,3.95,0.877,1.0,4.62,0.849,0.172,0.077,1.05,421,0
T10587,C20587,Mumbai,Delhi,1400,20FT,8.88,6.55,Electronics,5.6,6,3,1.59,0.904,1.0,4.16,0.995,0.038,0.025,0.91,7145,1
T10588,C20588,Delhi,Mumbai,1400,17FT,5.1,2.61,Industrial Goods,2.66,13,16,4.12,0.989,0.982,5.0,0.847,0.103,0.029,1.17,4339,0
T10589,C20589,Lucknow,Delhi,550,40FT,22.29,15.2,E-commerce Parcels,0.6,15,15,0.16,1.0,1.0,4.94,0.927,0.053,0.013,1.05,347,1
T10590,C20590,Ahmedabad,Jaipur,670,17FT,5.12,2.36,Furniture,1.45,15,12,3.49,1.0,1.0,3.88,0.93,0.182,0.093,1.45,1416,1
T10591,C20591,Bengaluru,Mumbai,980,17FT,5.33,3.45,Auto Parts,3.96,11,11,0.0,0.796,0.871,3.61,0.903,0.035,0.063,0.76,2958,1
T10592,C20592,Pune,Mumbai,150,LCV,2.97,1.5,FMCG,0.72,18,18,0.0,1.0,1.0,4.62,0.839,0.02,0.01,0.88,95,1
T10593,C20593,Mumbai,Pune,150,40FT,24.27,17.98,Industrial Goods,1.21,18,13,5.59,0.748,1.0,3.57,0.853,0.018,0.028,1.26,229,0
T10594,C20594,Ahmedabad,Mumbai,530,20FT,7.01,2.61,Pharma,1.54,19,16,3.82,1.0,1.0,4.98,0.861,0.009,0.005,0.97,791,0
T10595,C20595,Delhi,Jaipur,280,17FT,5.37,1.79,FMCG,0.84,9,6,3.81,0.953,1.0,4.43,0.871,0.097,0.018,0.88,208,0
T10596,C20596,Ahmedabad,Mumbai,530,Tata 407,3.8,0.89,Furniture,0.21,15,16,0.7,0.977,1.0,4.21,0.896,0.049,0.001,1.0,264,1
T10597,C20597,Delhi,Bengaluru,2150,LCV,3.97,2.88,FMCG,2.96,6,9,2.5,1.0,0.974,5.0,0.866,0.029,0.002,0.68,4335,1
T10598,C20598,Lucknow,Delhi,550,LCV,3.4,0.43,Industrial Goods,0.47,11,9,0.98,1.0,0.916,4.03,0.918,0.038,0.0,1.13,310,1
T10599,C20599,Kolkata,Delhi,1500,Tata 407,4.66,2.42,Auto Parts,1.68,13,13,0.99,0.894,1.0,4.03,0.914,0.164,0.051,0.87,2194,1
T10600,C20600,Delhi,Bengaluru,2150,LCV,2.11,0.45,Electronics,0.49,1,2,1.15,0.783,0.908,4.25,0.739,0.028,0.015,0.93,1003,0
T10601,C20601,Chennai,Bengaluru,350,17FT,6.7,3.46,FMCG,3.19,18,18,0.41,0.898,1.0,4.16,0.854,0.247,0.005,0.88,979,1
T10602,C20602,Mumbai,Bengaluru,980,32FT,17.29,3.95,Pharma,3.66,0,0,0.15,0.923,1.0,4.41,0.689,0.01,0.022,1.11,3969,1
T10603,C20603,Chennai,Bengaluru,350,40FT,21.47,13.47,Pharma,5.11,17,15,1.16,0.83,1.0,4.51,0.951,0.098,0.069,0.96,1715,0
T10604,C20604,Mumbai,Ahmedabad,530,17FT,7.23,3.71,Pharma,0.3,1,0,0.36,1.0,1.0,4.48,0.944,0.003,0.029,0.72,191,1
T10605,C20605,Chennai,Bengaluru,350,17FT,6.84,4.62,Furniture,1.24,5,6,1.19,0.949,1.0,4.11,0.812,0.101,0.017,1.18,515,0
T10606,C20606,Lucknow,Delhi,550,40FT,19.41,5.87,Electronics,1.11,9,1,8.84,1.0,1.0,4.43,0.756,0.045,0.03,1.1,668,0
T10607,C20607,Delhi,Lucknow,550,40FT,22.05,12.38,Auto Parts,4.67,4,3,0.0,0.898,1.0,4.82,0.952,0.055,0.005,1.31,3356,1
T10608,C20608,Ahmedabad,Jaipur,670,LCV,2.6,0.89,Furniture,0.28,19,20,3.18,1.0,1.0,3.5,0.884,0.036,0.031,0.58,196,0
T10609,C20609,Jaipur,Delhi,280,LCV,3.54,1.22,Textiles,0.5,10,5,5.36,0.908,1.0,4.52,0.783,0.008,0.052,0.89,126,0
T10610,C20610,Mumbai,Delhi,1400,LCV,2.78,0.68,Electronics,0.64,18,22,4.85,0.974,1.0,4.43,0.896,0.082,0.037,0.91,811,0
T10611,C20611,Ahmedabad,Jaipur,670,LCV,3.51,2.4,Furniture,1.4,19,15,4.68,0.829,1.0,5.0,0.737,0.074,0.013,0.95,886,0
T10612,C20612,Jaipur,Ahmedabad,670,20FT,8.47,4.77,Industrial Goods,5.47,13,13,1.01,0.829,0.873,4.1,0.995,0.003,0.041,0.79,2906,0
T10613,C20613,Bhubaneswar,Kolkata,440,20FT,9.34,2.45,Pharma,0.91,5,4,1.16,0.928,1.0,2.8,0.814,0.063,0.029,1.1,439,0
T10614,C20614,Hyderabad,Chennai,630,40FT,24.89,3.8,FMCG,2.49,15,16,1.69,0.949,1.0,4.67,0.858,0.162,0.022,0.98,1535,1
T10615,C20615,Kolkata,Delhi,1500,17FT,7.23,4.81,Auto Parts,5.46,12,14,1.89,0.993,0.881,4.68,0.876,0.116,0.027,1.47,12035,1
T10616,C20616,Delhi,Mumbai,1400,17FT,6.88,4.18,Pharma,1.58,17,17,0.0,0.855,1.0,5.0,0.853,0.064,0.021,0.96,2124,1
T10617,C20617,Delhi,Jaipur,280,32FT,15.57,4.19,Electronics,3.38,12,11,1.33,0.985,1.0,4.72,0.813,0.03,0.025,0.82,772,1
T10618,C20618,Bengaluru,Chennai,350,17FT,5.84,3.86,Industrial Goods,1.44,13,15,2.36,0.855,1.0,4.19,0.823,0.189,0.021,0.85,427,0
T10619,C20619,Bengaluru,Delhi,2150,40FT,22.71,5.23,Electronics,0.8,2,0,0.79,1.0,1.0,4.46,0.916,0.112,0.053,0.57,970,1
T10620,C20620,Jaipur,Ahmedabad,670,LCV,2.16,1.09,Industrial Goods,0.37,13,15,2.14,1.0,1.0,3.85,0.917,0.041,0.038,0.98,327,1
T10621,C20621,Pune,Mumbai,150,Tata 407,4.27,2.48,Industrial Goods,0.63,16,15,1.81,0.971,1.0,3.64,0.925,0.129,0.023,0.96,91,0
T10622,C20622,Mumbai,Bengaluru,980,LCV,2.19,1.2,Pharma,1.32,13,9,5.17,0.903,0.911,3.67,0.762,0.034,0.0,0.89,1154,0
T10623,C20623,Mumbai,Ahmedabad,530,Tata 407,3.23,2.27,Furniture,0.22,17,15,0.38,0.912,1.0,4.94,0.975,0.081,0.086,1.23,325,1
T10624,C20624,Delhi,Mumbai,1400,32FT,17.76,3.22,Electronics,3.1,2,1,0.0,1.0,1.0,4.13,0.951,0.073,0.049,0.85,3679,1
T10625,C20625,Delhi,Mumbai,1400,17FT,5.02,3.42,Furniture,2.84,3,5,0.74,0.99,1.0,4.2,0.85,0.041,0.001,0.93,3690,1
T10626,C20626,Hyderabad,Bengaluru,570,20FT,7.55,5.49,FMCG,3.3,5,8,3.61,0.952,1.0,3.07,0.878,0.095,0.018,0.94,1770,0
T10627,C20627,Delhi,Lucknow,550,32FT,17.29,3.61,FMCG,1.54,10,13,3.13,0.884,1.0,4.23,0.628,0.088,0.014,1.07,912,0
T10628,C20628,Delhi,Lucknow,550,17FT,7.64,4.13,Electronics,0.4,14,12,1.36,0.906,1.0,4.73,0.845,0.027,0.038,0.93,256,1
T10629,C20629,Mumbai,Pune,150,32FT,15.85,5.86,Furniture,4.99,4,5,1.62,0.961,1.0,5.0,0.829,0.021,0.01,0.97,724,1
T10630,C20630,Bengaluru,Hyderabad,570,LCV,3.68,2.43,Textiles,0.73,8,5,2.08,0.826,1.0,4.19,0.831,0.107,0.012,0.8,331,1
T10631,C20631,Delhi,Kolkata,1500,32FT,17.63,8.69,Auto Parts,4.14,15,11,4.35,0.811,1.0,5.0,0.75,0.032,0.047,0.97,5990,0
T10632,C20632,Delhi,Kolkata,1500,40FT,22.36,9.77,FMCG,1.08,11,10,0.0,0.938,1.0,4.32,0.932,0.144,0.023,0.45,728,1
T10633,C20633,Bengaluru,Hyderabad,570,LCV,2.68,0.85,Industrial Goods,0.37,17,18,0.0,1.0,1.0,4.94,0.949,0.193,0.034,0.92,261,1
T10634,C20634,Lucknow,Delhi,550,17FT,5.9,2.09,FMCG,1.94,23,23,0.2,0.829,1.0,3.9,0.854,0.014,0.043,1.08,1151,1
T10635,C20635,Bengaluru,Mumbai,980,20FT,7.3,0.84,Industrial Goods,0.72,7,4,3.53,0.819,1.0,5.0,0.884,0.064,0.004,1.16,823,1
T10636,C20636,Bengaluru,Hyderabad,570,LCV,3.38,1.34,E-commerce Parcels,0.34,22,18,3.52,0.948,1.0,4.17,0.688,0.057,0.037,0.91,260,0
T10637,C20637,Jaipur,Ahmedabad,670,32FT,16.27,9.66,Industrial Goods,2.1,11,13,2.94,0.87,1.0,3.46,0.816,0.01,0.123,0.78,1098,0
T10638,C20638,Ahmedabad,Mumbai,530,20FT,7.95,5.4,Electronics,3.87,7,9,1.46,1.0,1.0,4.2,0.864,0.013,0.006,0.98,2002,1
