cargo_id,origin,destination,distance_km,cargo_type,cargo_weight_tons,pickup_hour,urgency
C24036,Chennai,Hyderabad,630,Pharma,4.44,4,normal
C24037,Lucknow,Delhi,550,Textiles,1.88,6,same_day
C24038,Ahmedabad,Mumbai,530,Furniture,0.61,7,same_day
C24039,Mumbai,Pune,150,FMCG,2.25,21,normal
C24040,Ahmedabad,Jaipur,670,Auto Parts,0.81,5,normal
C24041,Delhi,Kolkata,1500,Industrial Goods,0.44,2,normal
C24042,Hyderabad,Bengaluru,570,Textiles,0.21,0,same_day
C24043,Ahmedabad,Mumbai,530,Electronics,1.17,3,normal
C24044,Chennai,Bengaluru,350,E-commerce Parcels,4.5,0,normal
C24045,Chennai,Bengaluru,350,Pharma,4.0,23,same_day
C24046,Mumbai,Ahmedabad,530,E-commerce Parcels,2.71,4,normal
C24047,Bengaluru,Hyderabad,570,Furniture,1.77,19,same_day
C24048,Bhubaneswar,Kolkata,440,E-commerce Parcels,0.63,13,normal
C24049,Ahmedabad,Jaipur,670,Electronics,2.81,10,normal
C24050,Delhi,Jaipur,280,Furniture,0.21,0,normal
C24051,Ahmedabad,Mumbai,530,Auto Parts,0.43,4,normal
C24052,Mumbai,Ahmedabad,530,Textiles,1.36,14,normal
C24053,Pune,Mumbai,150,Auto Parts,0.94,19,same_day
C24054,Mumbai,Delhi,1400,Furniture,6.52,13,normal
C24055,Kolkata,Bhubaneswar,440,Pharma,0.35,21,same_day
C24056,Jaipur,Delhi,280,Pharma,5.69,19,normal
C24057,Kolkata,Delhi,1500,Textiles,2.48,4,normal
C24058,Bhubaneswar,Kolkata,440,FMCG,2.4,6,normal
C24059,Bhubaneswar,Kolkata,440,Industrial Goods,0.25,6,urgent
C24060,Hyderabad,Chennai,630,Pharma,0.25,23,normal
C24061,Delhi,Jaipur,280,Auto Parts,4.79,11,normal
C24062,Mumbai,Delhi,1400,FMCG,0.76,14,normal
C24063,Chennai,Bengaluru,350,Industrial Goods,0.31,2,same_day
C24064,Lucknow,Delhi,550,FMCG,6.83,3,normal
C24065,Hyderabad,Chennai,630,E-commerce Parcels,6.86,19,same_day
C24066,Ahmedabad,Mumbai,530,Pharma,7.64,17,normal
C24067,Bhubaneswar,Kolkata,440,Pharma,0.61,2,urgent
C24068,Delhi,Lucknow,550,Pharma,1.89,18,normal
C24069,Pune,Mumbai,150,Industrial Goods,1.05,0,same_day
C24070,Bengaluru,Delhi,2150,Auto Parts,2.86,16,normal
C24071,Jaipur,Delhi,280,E-commerce Parcels,2.36,3,normal
C24072,Chennai,Hyderabad,630,E-commerce Parcels,1.01,20,same_day
C24073,Jaipur,Ahmedabad,670,FMCG,0.26,17,normal
C24074,Mumbai,Bengaluru,980,Pharma,1.77,0,normal
C24075,Mumbai,Pune,150,Pharma,0.65,5,same_day
C24076,Delhi,Jaipur,280,Furniture,4.76,12,normal
C24077,Pune,Mumbai,150,Auto Parts,1.36,0,urgent
C24078,Mumbai,Delhi,1400,Industrial Goods,1.71,23,normal
C24079,Mumbai,Delhi,1400,Auto Parts,1.07,18,normal
C24080,Kolkata,Bhubaneswar,440,Furniture,0.31,5,normal
C24081,Kolkata,Delhi,1500,E-commerce Parcels,0.84,10,normal
C24082,Bengaluru,Chennai,350,FMCG,0.4,9,normal
C24083,Bengaluru,Mumbai,980,FMCG,1.53,18,normal
C24084,Delhi,Mumbai,1400,E-commerce Parcels,0.94,21,urgent
C24085,Ahmedabad,Jaipur,670,FMCG,1.38,14,normal
C24086,Chennai,Hyderabad,630,Electronics,0.99,12,urgent
C24087,Jaipur,Ahmedabad,670,FMCG,1.0,17,normal
C24088,Hyderabad,Chennai,630,Pharma,1.23,4,normal
C24089,Chennai,Bengaluru,350,Electronics,1.5,5,same_day
C24090,Delhi,Bengaluru,2150,Auto Parts,6.87,5,normal
C24091,Delhi,Bengaluru,2150,FMCG,0.94,6,same_day
C24092,Chennai,Bengaluru,350,Electronics,0.95,0,normal
C24093,Mumbai,Ahmedabad,530,Textiles,3.49,22,normal
C24094,Bengaluru,Mumbai,980,Industrial Goods,2.37,16,normal
C24095,Delhi,Bengaluru,2150,Furniture,1.29,14,same_day
C24096,Bengaluru,Hyderabad,570,FMCG,0.29,13,normal
C24097,Ahmedabad,Jaipur,670,Furniture,1.29,1,normal
C24098,Pune,Mumbai,150,FMCG,0.44,6,normal
C24099,Mumbai,Pune,150,Furniture,2.79,14,normal
C24100,Delhi,Lucknow,550,Pharma,0.6,0,normal
C24101,Delhi,Lucknow,550,Pharma,1.2,18,urgent
C24102,Bhubaneswar,Kolkata,440,Pharma,7.52,19,normal
C24103,Pune,Mumbai,150,Auto Parts,0.57,22,normal
C24104,Hyderabad,Bengaluru,570,Industrial Goods,1.18,23,normal
C24105,Hyderabad,Chennai,630,Electronics,2.09,16,normal
C24106,Jaipur,Delhi,280,E-commerce Parcels,1.88,9,normal
C24107,Hyderabad,Chennai,630,FMCG,5.75,4,normal
C24108,Mumbai,Ahmedabad,530,Pharma,2.05,5,normal
C24109,Delhi,Lucknow,550,Industrial Goods,0.93,13,urgent
C24110,Mumbai,Delhi,1400,Textiles,0.22,0,normal
C24111,Jaipur,Delhi,280,Auto Parts,0.99,10,urgent
C24112,Ahmedabad,Mumbai,530,Auto Parts,3.15,12,normal
C24113,Bengaluru,Chennai,350,Furniture,4.44,9,normal
C24114,Delhi,Mumbai,1400,Industrial Goods,1.92,9,normal
C24115,Lucknow,Delhi,550,FMCG,0.39,11,normal
C24116,Ahmedabad,Mumbai,530,Textiles,2.52,15,normal
C24117,Kolkata,Delhi,1500,FMCG,4.63,12,normal
C24118,Jaipur,Delhi,280,Furniture,0.28,10,urgent
C24119,Delhi,Jaipur,280,Furniture,1.44,5,normal
C24120,Delhi,Lucknow,550,Pharma,1.47,17,normal
C24121,Jaipur,Delhi,280,FMCG,0.37,18,normal
C24122,Hyderabad,Bengaluru,570,Industrial Goods,0.72,18,normal
C24123,Pune,Mumbai,150,Electronics,1.13,7,normal
C24124,Jaipur,Ahmedabad,670,FMCG,2.02,0,normal
C24125,Lucknow,Delhi,550,FMCG,0.42,7,normal
C24126,Lucknow,Delhi,550,FMCG,0.61,9,normal
C24127,Ahmedabad,Jaipur,670,Furniture,1.5,20,same_day
C24128,Mumbai,Bengaluru,980,Pharma,2.08,17,same_day
C24129,Delhi,Mumbai,1400,Electronics,1.26,17,same_day
C24130,Jaipur,Ahmedabad,670,E-commerce Parcels,0.54,15,normal
C24131,Hyderabad,Chennai,630,Furniture,4.13,23,normal
C24132,Jaipur,Delhi,280,Industrial Goods,5.72,4,normal
C24133,Delhi,Mumbai,1400,Pharma,0.88,3,same_day
C24134,Mumbai,Pune,150,Textiles,2.19,8,normal
C24135,Chennai,Bengaluru,350,Auto Parts,0.31,10,normal
C24136,Chennai,Hyderabad,630,E-commerce Parcels,1.66,5,urgent
C24137,Bengaluru,Hyderabad,570,Auto Parts,2.85,10,normal
C24138,Chennai,Hyderabad,630,E-commerce Parcels,0.45,16,normal
C24139,Ahmedabad,Jaipur,670,FMCG,2.73,6,urgent
C24140,Mumbai,Delhi,1400,FMCG,7.52,2,same_day
C24141,Mumbai,Pune,150,FMCG,1.52,8,normal
C24142,Hyderabad,Bengaluru,570,Electronics,1.63,1,normal
C24143,Chennai,Bengaluru,350,E-commerce Parcels,0.59,6,normal
C24144,Mumbai,Pune,150,Electronics,0.59,1,normal
C24145,Ahmedabad,Jaipur,670,Furniture,2.05,20,normal
C24146,Lucknow,Delhi,550,FMCG,1.6,6,same_day
C24147,Delhi,Jaipur,280,Auto Parts,4.8,0,normal
C24148,Pune,Mumbai,150,Auto Parts,0.23,10,normal
C24149,Mumbai,Pune,150,FMCG,1.52,0,normal
C24150,Bengaluru,Delhi,2150,Furniture,3.57,3,normal
C24151,Delhi,Mumbai,1400,Industrial Goods,0.39,15,normal
C24152,Bengaluru,Chennai,350,Industrial Goods,0.46,19,normal
C24153,Hyderabad,Bengaluru,570,E-commerce Parcels,2.44,0,normal
C24154,Chennai,Hyderabad,630,FMCG,0.28,16,normal
C24155,Bengaluru,Delhi,2150,Textiles,0.56,7,normal
C24156,Kolkata,Bhubaneswar,440,Electronics,0.27,15,normal
C24157,Delhi,Lucknow,550,FMCG,2.14,16,normal
C24158,Mumbai,Ahmedabad,530,Pharma,0.52,18,normal
C24159,Jaipur,Ahmedabad,670,Auto Parts,0.6,8,urgent
C24160,Mumbai,Delhi,1400,Auto Parts,0.95,14,normal
C24161,Jaipur,Delhi,280,Auto Parts,7.79,11,normal
C24162,Bengaluru,Delhi,2150,Auto Parts,1.3,0,normal
C24163,Hyderabad,Bengaluru,570,Textiles,6.01,8,normal
C24164,Bengaluru,Delhi,2150,Pharma,2.72,23,same_day
C24165,Kolkata,Bhubaneswar,440,E-commerce Parcels,1.26,4,normal
C24166,Chennai,Hyderabad,630,FMCG,1.11,12,normal
C24167,Mumbai,Delhi,1400,Pharma,4.26,7,normal
C24168,Kolkata,Bhubaneswar,440,FMCG,6.68,9,normal
C24169,Delhi,Jaipur,280,Pharma,0.32,1,normal
C24170,Bengaluru,Chennai,350,E-commerce Parcels,1.72,15,normal
C24171,Ahmedabad,Jaipur,670,Industrial Goods,0.21,21,normal
C24172,Mumbai,Delhi,1400,Industrial Goods,0.85,13,same_day
C24173,Pune,Mumbai,150,Electronics,0.35,2,normal
C24174,Mumbai,Bengaluru,980,FMCG,6.65,0,normal
C24175,Pune,Mumbai,150,Furniture,2.47,0,normal
C24176,Lucknow,Delhi,550,Auto Parts,1.04,12,urgent
C24177,Jaipur,Ahmedabad,670,Textiles,3.78,23,normal
C24178,Delhi,Lucknow,550,FMCG,1.46,20,normal
C24179,Bengaluru,Mumbai,980,FMCG,1.55,15,normal
C24180,Chennai,Hyderabad,630,Furniture,0.46,22,urgent
C24181,Bhubaneswar,Kolkata,440,Industrial Goods,0.41,12,urgent
C24182,Delhi,Mumbai,1400,Electronics,0.67,5,normal
C24183,Ahmedabad,Jaipur,670,Pharma,3.45,3,normal
C24184,Mumbai,Ahmedabad,530,E-commerce Parcels,1.27,1,urgent
C24185,Mumbai,Bengaluru,980,Furniture,1.02,17,normal
C24186,Delhi,Lucknow,550,Pharma,3.52,17,same_day
C24187,Bengaluru,Delhi,2150,Electronics,1.52,18,normal
C24188,Bhubaneswar,Kolkata,440,E-commerce Parcels,4.11,23,same_day
C24189,Jaipur,Delhi,280,Industrial Goods,2.17,12,same_day
C24190,Jaipur,Delhi,280,E-commerce Parcels,0.37,11,urgent
C24191,Pune,Mumbai,150,Auto Parts,5.3,18,normal
C24192,Ahmedabad,Mumbai,530,Furniture,0.62,12,same_day
C24193,Bengaluru,Mumbai,980,Electronics,1.15,15,normal
C24194,Jaipur,Ahmedabad,670,Electronics,0.38,3,same_day
C24195,Hyderabad,Bengaluru,570,Electronics,0.44,21,normal
C24196,Bhubaneswar,Kolkata,440,FMCG,1.78,14,normal
C24197,Lucknow,Delhi,550,Electronics,1.91,23,normal
C24198,Delhi,Lucknow,550,E-commerce Parcels,0.22,3,same_day
C24199,Bengaluru,Mumbai,980,Auto Parts,3.79,0,normal
C24200,Mumbai,Delhi,1400,Pharma,2.1,16,same_day
C24201,Ahmedabad,Mumbai,530,Auto Parts,6.14,5,normal
C24202,Delhi,Lucknow,550,Furniture,1.63,19,normal
C24203,Delhi,Kolkata,1500,Pharma,1.75,19,normal
C24204,Delhi,Kolkata,1500,Electronics,1.1,2,normal
C24205,Bengaluru,Chennai,350,Auto Parts,1.79,8,normal
C24206,Hyderabad,Chennai,630,Industrial Goods,0.23,8,same_day
C24207,Delhi,Mumbai,1400,Furniture,3.91,13,normal
C24208,Bengaluru,Hyderabad,570,Textiles,0.25,9,same_day
C24209,Ahmedabad,Jaipur,670,Furniture,1.24,7,normal
C24210,Ahmedabad,Mumbai,530,E-commerce Parcels,5.18,12,normal
C24211,Jaipur,Ahmedabad,670,Textiles,3.72,15,urgent
C24212,Ahmedabad,Mumbai,530,Electronics,0.55,19,normal
C24213,Hyderabad,Chennai,630,Pharma,0.55,10,same_day
C24214,Ahmedabad,Jaipur,670,Electronics,2.18,13,same_day
C24215,Chennai,Hyderabad,630,Auto Parts,1.47,10,same_day
C24216,Bengaluru,Chennai,350,Pharma,1.16,14,normal
C24217,Hyderabad,Bengaluru,570,Electronics,3.1,21,urgent
C24218,Delhi,Kolkata,1500,FMCG,3.17,13,normal
C24219,Delhi,Mumbai,1400,FMCG,1.6,8,normal
C24220,Mumbai,Bengaluru,980,Electronics,0.34,0,normal
C24221,Delhi,Lucknow,550,Furniture,2.59,8,same_day
C24222,Delhi,Kolkata,1500,Electronics,0.9,2,same_day
C24223,Delhi,Kolkata,1500,Textiles,0.67,23,normal
C24224,Chennai,Bengaluru,350,Auto Parts,5.61,17,urgent
C24225,Bengaluru,Hyderabad,570,Industrial Goods,0.46,2,normal
C24226,Bengaluru,Hyderabad,570,Furniture,2.19,12,normal
C24227,Mumbai,Ahmedabad,530,Textiles,5.21,10,normal
C24228,Ahmedabad,Mumbai,530,Electronics,0.52,1,normal
C24229,Bengaluru,Mumbai,980,Pharma,0.61,4,same_day
C24230,Delhi,Jaipur,280,Pharma,5.79,16,normal
C24231,Kolkata,Bhubaneswar,440,Electronics,0.84,20,normal
C24232,Mumbai,Bengaluru,980,Pharma,4.51,0,normal
C24233,Pune,Mumbai,150,FMCG,1.59,23,normal
C24234,Jaipur,Delhi,280,Textiles,3.91,23,normal
C24235,Delhi,Jaipur,280,Pharma,5.01,23,normal
C24236,Kolkata,Delhi,1500,Electronics,7.0,15,normal
C24237,Hyderabad,Chennai,630,Electronics,0.43,17,same_day
C24238,Mumbai,Delhi,1400,Textiles,6.54,3,normal
C24239,Delhi,Lucknow,550,E-commerce Parcels,0.85,0,urgent
C24240,Mumbai,Ahmedabad,530,Electronics,3.27,12,normal
C24241,Bengaluru,Hyderabad,570,E-commerce Parcels,1.46,8,normal
C24242,Delhi,Mumbai,1400,E-commerce Parcels,0.58,0,normal
C24243,Jaipur,Delhi,280,FMCG,3.65,2,normal
C24244,Chennai,Bengaluru,350,Pharma,0.84,21,same_day
C24245,Kolkata,Delhi,1500,FMCG,4.5,19,normal
C24246,Delhi,Bengaluru,2150,Pharma,1.8,5,normal
C24247,Kolkata,Bhubaneswar,440,FMCG,1.67,8,normal
C24248,Jaipur,Delhi,280,Pharma,0.28,23,normal
C24249,Bhubaneswar,Kolkata,440,E-commerce Parcels,0.51,6,same_day
C24250,Mumbai,Ahmedabad,530,Industrial Goods,0.54,20,normal
C24251,Delhi,Kolkata,1500,Auto Parts,4.24,15,normal
C24252,Delhi,Kolkata,1500,Furniture,1.73,0,same_day
C24253,Kolkata,Delhi,1500,Furniture,0.73,0,normal
C24254,Hyderabad,Chennai,630,FMCG,7.61,22,normal
C24255,Delhi,Kolkata,1500,Electronics,0.38,21,normal
C24256,Bengaluru,Chennai,350,E-commerce Parcels,4.23,0,normal
C24257,Delhi,Lucknow,550,Electronics,0.59,21,normal
C24258,Mumbai,Delhi,1400,Industrial Goods,0.77,6,urgent
C24259,Hyderabad,Chennai,630,Industrial Goods,0.25,6,normal
C24260,Kolkata,Bhubaneswar,440,Pharma,1.22,17,normal
C24261,Lucknow,Delhi,550,Textiles,0.32,15,normal
C24262,Delhi,Mumbai,1400,Pharma,2.67,15,normal
C24263,Chennai,Bengaluru,350,E-commerce Parcels,0.6,19,normal
C24264,Bhubaneswar,Kolkata,440,E-commerce Parcels,2.41,20,normal
C24265,Mumbai,Ahmedabad,530,E-commerce Parcels,5.78,0,normal
C24266,Bengaluru,Hyderabad,570,E-commerce Parcels,0.52,6,normal
C24267,Delhi,Mumbai,1400,Auto Parts,0.71,5,normal
C24268,Bhubaneswar,Kolkata,440,FMCG,1.11,8,normal
C24269,Delhi,Lucknow,550,Auto Parts,2.15,8,same_day
C24270,Mumbai,Bengaluru,980,E-commerce Parcels,0.3,13,normal
C24271,Delhi,Lucknow,550,FMCG,0.3,17,normal
C24272,Ahmedabad,Mumbai,530,Pharma,7.18,23,urgent
C24273,Chennai,Bengaluru,350,Pharma,1.45,17,normal
C24274,Jaipur,Delhi,280,Industrial Goods,0.34,15,normal
C24275,Hyderabad,Chennai,630,Furniture,1.03,6,normal
C24276,Mumbai,Ahmedabad,530,Auto Parts,1.39,17,normal
C24277,Delhi,Mumbai,1400,Pharma,0.54,20,normal
C24278,Lucknow,Delhi,550,FMCG,1.61,0,normal
C24279,Bhubaneswar,Kolkata,440,Electronics,5.89,10,normal
C24280,Mumbai,Ahmedabad,530,E-commerce Parcels,6.81,1,normal
C24281,Mumbai,Delhi,1400,Electronics,3.9,0,normal
C24282,Chennai,Bengaluru,350,Furniture,0.47,0,same_day
C24283,Bengaluru,Delhi,2150,Pharma,1.29,20,normal
C24284,Mumbai,Pune,150,Textiles,4.0,19,normal
C24285,Jaipur,Ahmedabad,670,FMCG,0.88,8,normal
C24286,Delhi,Bengaluru,2150,Industrial Goods,0.34,22,normal
C24287,Kolkata,Bhubaneswar,440,FMCG,0.3,8,same_day
C24288,Bengaluru,Mumbai,980,Furniture,1.62,15,same_day
C24289,Jaipur,Delhi,280,Auto Parts,0.21,20,normal
C24290,Pune,Mumbai,150,Industrial Goods,3.15,8,normal
C24291,Delhi,Jaipur,280,Furniture,2.11,10,normal
C24292,Chennai,Bengaluru,350,Textiles,1.09,8,normal
C24293,Delhi,Kolkata,1500,Furniture,0.49,4,normal
C24294,Delhi,Kolkata,1500,Furniture,7.24,7,normal
C24295,Bhubaneswar,Kolkata,440,Pharma,2.48,11,same_day
C24296,Hyderabad,Chennai,630,Auto Parts,2.02,12,normal
C24297,Delhi,Kolkata,1500,Electronics,0.95,14,normal
C24298,Pune,Mumbai,150,FMCG,2.13,0,normal
C24299,Kolkata,Bhubaneswar,440,FMCG,0.4,14,normal
C24300,Bengaluru,Mumbai,980,FMCG,6.21,17,same_day
C24301,Mumbai,Bengaluru,980,FMCG,6.32,13,normal
C24302,Mumbai,Ahmedabad,530,Industrial Goods,1.34,15,normal
C24303,Chennai,Bengaluru,350,E-commerce Parcels,0.65,1,same_day
C24304,Ahmedabad,Mumbai,530,Electronics,1.65,15,normal
C24305,Delhi,Bengaluru,2150,Furniture,2.45,4,same_day
C24306,Delhi,Kolkata,1500,Furniture,4.92,17,same_day
C24307,Bhubaneswar,Kolkata,440,Electronics,5.59,9,normal
C24308,Lucknow,Delhi,550,Textiles,0.4,3,normal
C24309,Mumbai,Delhi,1400,Furniture,0.59,11,same_day
C24310,Delhi,Bengaluru,2150,FMCG,0.36,5,normal
C24311,Bengaluru,Hyderabad,570,Pharma,0.75,15,normal
C24312,Pune,Mumbai,150,Electronics,3.22,3,normal
C24313,Kolkata,Delhi,1500,Electronics,2.65,7,normal
C24314,Ahmedabad,Mumbai,530,E-commerce Parcels,2.47,21,normal
C24315,Delhi,Lucknow,550,FMCG,6.88,18,normal
C24316,Delhi,Bengaluru,2150,Furniture,7.43,11,normal
C24317,Ahmedabad,Jaipur,670,Pharma,0.43,16,normal
C24318,Mumbai,Delhi,1400,Electronics,0.58,3,normal
C24319,Kolkata,Bhubaneswar,440,Textiles,0.37,23,normal
C24320,Delhi,Bengaluru,2150,Pharma,4.17,1,urgent
C24321,Delhi,Lucknow,550,FMCG,0.5,4,normal
C24322,Mumbai,Bengaluru,980,FMCG,3.73,17,normal
C24323,Bengaluru,Hyderabad,570,Electronics,1.87,6,normal
C24324,Lucknow,Delhi,550,E-commerce Parcels,2.44,15,normal
C24325,Jaipur,Ahmedabad,670,FMCG,7.13,23,normal
C24326,Ahmedabad,Mumbai,530,FMCG,0.83,8,normal
C24327,Bengaluru,Chennai,350,Furniture,0.75,10,same_day
C24328,Bengaluru,Hyderabad,570,Industrial Goods,0.76,19,same_day
C24329,Jaipur,Ahmedabad,670,Furniture,3.43,16,same_day
C24330,Delhi,Bengaluru,2150,Electronics,1.37,3,normal
C24331,Delhi,Mumbai,1400,Pharma,2.73,23,normal
C24332,Delhi,Mumbai,1400,Industrial Goods,0.53,16,normal
C24333,Jaipur,Delhi,280,Pharma,2.6,14,same_day
C24334,Kolkata,Bhubaneswar,440,Furniture,6.25,16,same_day
C24335,Jaipur,Ahmedabad,670,E-commerce Parcels,1.78,6,normal
C24336,Mumbai,Ahmedabad,530,Auto Parts,0.27,20,urgent
C24337,Delhi,Bengaluru,2150,Pharma,1.34,6,normal
C24338,Jaipur,Delhi,280,Textiles,1.69,8,normal
C24339,Mumbai,Pune,150,Electronics,1.69,17,normal
C24340,Lucknow,Delhi,550,E-commerce Parcels,3.49,0,normal
C24341,Mumbai,Delhi,1400,Auto Parts,1.81,6,normal
C24342,Lucknow,Delhi,550,Industrial Goods,2.7,7,normal
C24343,Lucknow,Delhi,550,Furniture,3.75,1,same_day
C24344,Delhi,Bengaluru,2150,FMCG,1.81,5,same_day
C24345,Mumbai,Pune,150,Pharma,2.13,20,normal
C24346,Bengaluru,Delhi,2150,Pharma,3.48,16,normal
C24347,Bengaluru,Chennai,350,Textiles,0.34,5,same_day
C24348,Delhi,Bengaluru,2150,Industrial Goods,0.59,6,normal
C24349,Kolkata,Delhi,1500,E-commerce Parcels,1.5,23,normal
C24350,Bhubaneswar,Kolkata,440,Electronics,6.92,1,same_day
C24351,Chennai,Bengaluru,350,Electronics,0.52,23,normal
C24352,Bengaluru,Hyderabad,570,E-commerce Parcels,0.92,4,normal
C24353,Ahmedabad,Mumbai,530,Industrial Goods,0.52,15,same_day
C24354,Bengaluru,Chennai,350,FMCG,4.81,19,same_day
C24355,Lucknow,Delhi,550,Textiles,2.56,17,same_day
C24356,Hyderabad,Bengaluru,570,Pharma,4.2,13,same_day
C24357,Bhubaneswar,Kolkata,440,Pharma,5.83,22,normal
C24358,Bengaluru,Mumbai,980,Electronics,2.1,4,normal
C24359,Hyderabad,Chennai,630,FMCG,2.26,19,same_day
C24360,Jaipur,Ahmedabad,670,Industrial Goods,1.32,2,normal
C24361,Mumbai,Bengaluru,980,FMCG,5.66,9,normal
C24362,Pune,Mumbai,150,Pharma,0.27,16,same_day
C24363,Kolkata,Delhi,1500,Auto Parts,2.42,16,normal
C24364,Mumbai,Ahmedabad,530,E-commerce Parcels,2.22,0,normal
C24365,Delhi,Bengaluru,2150,Auto Parts,0.49,0,same_day
C24366,Bengaluru,Hyderabad,570,Auto Parts,7.35,23,normal
C24367,Chennai,Hyderabad,630,Industrial Goods,0.72,6,normal
C24368,Chennai,Hyderabad,630,Pharma,0.99,18,normal
C24369,Delhi,Jaipur,280,FMCG,3.75,1,normal
C24370,Kolkata,Delhi,1500,Industrial Goods,2.16,23,normal
C24371,Ahmedabad,Jaipur,670,Industrial Goods,0.44,15,normal
C24372,Bengaluru,Hyderabad,570,Auto Parts,0.27,1,normal
C24373,Ahmedabad,Jaipur,670,E-commerce Parcels,5.27,0,urgent
C24374,Bengaluru,Hyderabad,570,Furniture,0.83,1,normal
C24375,Hyderabad,Chennai,630,Industrial Goods,0.5,21,normal
C24376,Chennai,Hyderabad,630,Auto Parts,0.82,2,normal
C24377,Lucknow,Delhi,550,Electronics,7.71,9,urgent
C24378,Bengaluru,Mumbai,980,Industrial Goods,0.44,8,same_day
C24379,Ahmedabad,Jaipur,670,Pharma,1.6,21,normal
C24380,Bengaluru,Chennai,350,Textiles,0.31,5,normal
C24381,Delhi,Jaipur,280,Textiles,0.49,18,same_day
C24382,Chennai,Hyderabad,630,E-commerce Parcels,4.99,0,normal
C24383,Mumbai,Delhi,1400,Electronics,1.34,18,normal
C24384,Delhi,Jaipur,280,Industrial Goods,1.54,14,normal
C24385,Bhubaneswar,Kolkata,440,Auto Parts,0.77,3,normal
C24386,Pune,Mumbai,150,Furniture,1.95,19,same_day
C24387,Ahmedabad,Mumbai,530,Textiles,3.82,8,normal
C24388,Bengaluru,Hyderabad,570,Textiles,0.25,4,normal
C24389,Ahmedabad,Jaipur,670,Furniture,1.12,6,same_day
C24390,Kolkata,Delhi,1500,Auto Parts,2.87,7,normal
C24391,Lucknow,Delhi,550,Industrial Goods,1.69,21,urgent
C24392,Lucknow,Delhi,550,E-commerce Parcels,1.14,8,normal
C24393,Mumbai,Delhi,1400,Pharma,1.92,16,normal
C24394,Delhi,Bengaluru,2150,Electronics,0.55,15,normal
C24395,Hyderabad,Chennai,630,E-commerce Parcels,0.23,23,normal
C24396,Kolkata,Bhubaneswar,440,E-commerce Parcels,0.36,18,normal
C24397,Kolkata,Bhubaneswar,440,Industrial Goods,6.21,5,normal
C24398,Kolkata,Bhubaneswar,440,Electronics,0.35,22,normal
C24399,Delhi,Kolkata,1500,E-commerce Parcels,1.13,16,normal
C24400,Kolkata,Bhubaneswar,440,Textiles,0.41,23,same_day
C24401,Kolkata,Delhi,1500,Industrial Goods,1.71,17,same_day
C24402,Ahmedabad,Jaipur,670,Furniture,0.32,20,normal
C24403,Kolkata,Bhubaneswar,440,Electronics,2.18,8,normal
C24404,Bengaluru,Delhi,2150,FMCG,0.42,19,normal
C24405,Mumbai,Bengaluru,980,Furniture,0.39,18,normal
C24406,Kolkata,Bhubaneswar,440,Auto Parts,3.39,1,urgent
C24407,Kolkata,Bhubaneswar,440,Pharma,0.84,0,normal
C24408,Delhi,Lucknow,550,Electronics,0.53,17,normal
C24409,Pune,Mumbai,150,E-commerce Parcels,1.86,6,normal
C24410,Hyderabad,Chennai,630,Industrial Goods,1.46,23,normal
C24411,Lucknow,Delhi,550,Electronics,0.89,7,normal
C24412,Delhi,Bengaluru,2150,E-commerce Parcels,1.66,14,normal
C24413,Bengaluru,Mumbai,980,Furniture,7.89,1,normal
C24414,Lucknow,Delhi,550,Industrial Goods,0.99,7,normal
C24415,Mumbai,Delhi,1400,Auto Parts,5.75,12,normal
C24416,Ahmedabad,Jaipur,670,Textiles,2.19,7,normal
C24417,Delhi,Bengaluru,2150,FMCG,0.31,8,normal
C24418,Delhi,Jaipur,280,E-commerce Parcels,5.37,20,same_day
C24419,Bengaluru,Hyderabad,570,Furniture,3.6,19,normal
C24420,Bengaluru,Mumbai,980,Auto Parts,0.65,21,normal
C24421,Kolkata,Bhubaneswar,440,E-commerce Parcels,0.36,5,urgent
C24422,Kolkata,Delhi,1500,Textiles,2.61,22,same_day
C24423,Bhubaneswar,Kolkata,440,Industrial Goods,0.35,16,normal
C24424,Kolkata,Bhubaneswar,440,Industrial Goods,3.09,20,normal
C24425,Delhi,Lucknow,550,E-commerce Parcels,7.42,18,normal
C24426,Mumbai,Delhi,1400,E-commerce Parcels,1.21,10,urgent
C24427,Mumbai,Ahmedabad,530,Textiles,2.51,0,normal
C24428,Mumbai,Bengaluru,980,Furniture,0.21,9,normal
C24429,Mumbai,Ahmedabad,530,Pharma,0.49,17,normal
C24430,Lucknow,Delhi,550,Auto Parts,1.58,8,urgent
C24431,Delhi,Lucknow,550,FMCG,0.61,0,normal
C24432,Delhi,Kolkata,1500,Auto Parts,0.5,14,urgent
C24433,Jaipur,Ahmedabad,670,Industrial Goods,1.91,18,same_day
C24434,Kolkata,Bhubaneswar,440,Auto Parts,1.94,0,normal
C24435,Bengaluru,Chennai,350,E-commerce Parcels,1.66,18,normal
C24436,Bengaluru,Hyderabad,570,E-commerce Parcels,3.0,16,normal
C24437,Hyderabad,Chennai,630,Textiles,6.16,14,normal
C24438,Mumbai,Pune,150,Industrial Goods,0.53,14,normal
C24439,Pune,Mumbai,150,Auto Parts,1.48,6,normal
C24440,Delhi,Jaipur,280,FMCG,1.97,2,normal
C24441,Hyderabad,Chennai,630,Electronics,0.96,0,normal
C24442,Jaipur,Delhi,280,Industrial Goods,3.86,0,same_day
C24443,Kolkata,Delhi,1500,Industrial Goods,4.15,17,normal
C24444,Delhi,Jaipur,280,FMCG,0.94,17,normal
